University of Stuttgart - IFT;time [s];force unfiltered [kN];force filtered [kN];drop no.;displacement [mm]
;1,53200;0,00174;0,03499;0,00000;0,00000
;1,53250;0,02544;0,03332;0,00000;0,00000
;1,53300;-0,00851;0,03161;0,00000;0,00000
;1,53350;-0,02453;0,02986;0,00000;0,00000
;1,53400;0,00750;0,02803;0,00000;0,00000
;1,53450;0,03762;0,02609;0,00000;0,00000
;1,53500;-0,04247;0,02411;0,00000;0,00000
;1,53550;0,02865;0,02211;0,00000;0,00000
;1,53600;-0,03094;0,02008;0,00000;0,00000
;1,53650;-0,03414;0,01801;0,00000;0,00000
;1,53700;-0,02453;0,01586;0,00000;0,00000
;1,53750;-0,02261;0,01359;0,00000;0,00000
;1,53800;-0,01684;0,01119;0,00000;0,00000
;1,53850;-0,04952;0,00869;0,00000;0,00000
;1,53900;-0,00083;0,00608;0,00000;0,00000
;1,53950;-0,04696;0,00341;0,00000;0,00000
;1,54000;-0,01364;0,00068;0,00000;0,00000
;1,54050;0,03633;-0,00203;0,00000;0,00000
;1,54100;0,00494;-0,00460;0,00000;0,00000
;1,54150;0,01904;-0,00689;0,00000;0,00000
;1,54200;0,02352;-0,00881;0,00000;0,00000
;1,54250;-0,01941;-0,01031;0,00000;0,00000
;1,54300;0,05299;-0,01136;0,00000;0,00000
;1,54350;-0,02261;-0,01197;0,00000;0,00000
;1,54400;-0,01684;-0,01217;0,00000;0,00000
;1,54450;-0,04632;-0,01206;0,00000;0,00000
;1,54500;-0,06490;-0,01181;0,00000;0,00000
;1,54550;-0,02069;-0,01158;0,00000;0,00000
;1,54600;-0,04503;-0,01148;0,00000;0,00000
;1,54650;-0,02517;-0,01157;0,00000;0,00000
;1,54700;-0,01492;-0,01185;0,00000;0,00000
;1,54750;-0,00851;-0,01229;0,00000;0,00000
;1,54800;0,00302;-0,01283;0,00000;0,00000
;1,54850;-0,00787;-0,01339;0,00000;0,00000
;1,54900;0,01071;-0,01391;0,00000;0,00000
;1,54950;0,00302;-0,01432;0,00000;0,00000
;1,55000;0,01007;-0,01457;0,00000;0,00000
;1,55050;-0,00147;-0,01462;0,00000;0,00000
;1,55100;0,07221;-0,01444;0,00000;0,00000
;1,55150;-0,00787;-0,01396;0,00000;0,00000
;1,55200;0,07734;-0,01311;0,00000;0,00000
;1,55250;-0,06618;-0,01191;0,00000;0,00000
;1,55300;0,02736;-0,01043;0,00000;0,00000
;1,55350;0,00622;-0,00878;0,00000;0,00000
;1,55400;0,11194;-0,00700;0,00000;0,00000
;1,55450;-0,02325;-0,00501;0,00000;0,00000
;1,55500;0,01711;-0,00281;0,00000;0,00000
;1,55550;0,02032;-0,00050;0,00000;0,00000
;1,55600;0,04851;0,00186;0,00000;0,00000
;1,55650;-0,00147;0,00425;0,00000;0,00000
;1,55700;0,00878;0,00662;0,00000;0,00000
;1,55750;0,02352;0,00890;0,00000;0,00000
;1,55800;0,11642;0,01107;0,00000;0,00000
;1,55850;-0,02005;0,01321;0,00000;0,00000
;1,55900;0,05555;0,01536;0,00000;0,00000
;1,55950;-0,02517;0,01744;0,00000;0,00000
;1,56000;0,02288;0,01938;0,00000;0,00000
;1,56050;0,04210;0,02111;0,00000;0,00000
;1,56100;0,06581;0,02265;0,00000;0,00000
;1,56150;0,02544;0,02405;0,00000;0,00000
;1,56200;0,02096;0,02537;0,00000;0,00000
;1,56250;0,00302;0,02657;0,00000;0,00000
;1,56300;0,05171;0,02761;0,00000;0,00000
;1,56350;0,09784;0,02852;0,00000;0,00000
;1,56400;0,08439;0,02942;0,00000;0,00000
;1,56450;-0,01941;0,03042;0,00000;0,00000
;1,56500;0,09400;0,03151;0,00000;0,00000
;1,56550;0,01455;0,03266;0,00000;0,00000
;1,56600;0,01071;0,03383;0,00000;0,00000
;1,56650;-0,00595;0,03491;0,00000;0,00000
;1,56700;0,06004;0,03581;0,00000;0,00000
;1,56750;-0,00531;0,03649;0,00000;0,00000
;1,56800;0,07606;0,03696;0,00000;0,00000
;1,56850;0,06196;0,03727;0,00000;0,00000
;1,56900;0,08439;0,03754;0,00000;0,00000
;1,56950;-0,00339;0,03785;0,00000;0,00000
;1,57000;0,03377;0,03819;0,00000;0,00000
;1,57050;-0,00211;0,03849;0,00000;0,00000
;1,57100;0,07542;0,03868;0,00000;0,00000
;1,57150;0,02224;0,03878;0,00000;0,00000
;1,57200;0,02929;0,03881;0,00000;0,00000
;1,57250;-0,00595;0,03875;0,00000;0,00000
;1,57300;0,09015;0,03857;0,00000;0,00000
;1,57350;0,02544;0,03832;0,00000;0,00000
;1,57400;0,08503;0,03806;0,00000;0,00000
;1,57450;-0,00211;0,03787;0,00000;0,00000
;1,57500;0,00430;0,03772;0,00000;0,00000
;1,57550;0,04851;0,03754;0,00000;0,00000
;1,57600;0,02800;0,03730;0,00000;0,00000
;1,57650;0,05748;0,03702;0,00000;0,00000
;1,57700;0,00110;0,03672;0,00000;0,00000
;1,57750;-0,02581;0,03638;0,00000;0,00000
;1,57800;0,06260;0,03592;0,00000;0,00000
;1,57850;0,00174;0,03531;0,00000;0,00000
;1,57900;0,04594;0,03460;0,00000;0,00000
;1,57950;-0,01428;0,03380;0,00000;0,00000
;1,58000;0,02929;0,03291;0,00000;0,00000
;1,58050;-0,05657;0,03189;0,00000;0,00000
;1,58100;0,03633;0,03070;0,00000;0,00000
;1,58150;-0,01300;0,02930;0,00000;0,00000
;1,58200;-0,02838;0,02770;0,00000;0,00000
;1,58250;-0,02581;0,02589;0,00000;0,00000
;1,58300;-0,03222;0,02381;0,00000;0,00000
;1,58350;-0,00851;0,02147;0,00000;0,00000
;1,58400;0,04915;0,01891;0,00000;0,00000
;1,58450;0,02608;0,01628;0,00000;0,00000
;1,58500;0,00750;0,01375;0,00000;0,00000
;1,58550;0,00558;0,01141;0,00000;0,00000
;1,58600;-0,02005;0,00929;0,00000;0,00000
;1,58650;-0,00595;0,00736;0,00000;0,00000
;1,58700;0,02736;0,00562;0,00000;0,00000
;1,58750;-0,02133;0,00406;0,00000;0,00000
;1,58800;0,06324;0,00272;0,00000;0,00000
;1,58850;0,00814;0,00166;0,00000;0,00000
;1,58900;0,00622;0,00092;0,00000;0,00000
;1,58950;-0,02197;0,00048;0,00000;0,00000
;1,59000;-0,03030;0,00024;0,00000;0,00000
;1,59050;0,03249;0,00011;0,00000;0,00000
;1,59100;-0,03478;0,00004;0,00000;0,00000
;1,59150;0,03762;0,00002;0,00000;0,00000
;1,59200;-0,00787;0,00005;0,00000;0,00000
;1,59250;0,00494;0,00014;0,00000;0,00000
;1,59300;-0,04760;0,00027;0,00000;0,00000
;1,59350;0,02736;0,00036;0,00000;0,00000
;1,59400;-0,02261;0,00040;0,00000;0,00000
;1,59450;-0,02389;0,00037;0,00000;0,00000
;1,59500;-0,04247;0,00022;0,00000;0,00000
;1,59550;-0,03671;-0,00011;0,00000;0,00000
;1,59600;-0,05849;-0,00070;0,00000;0,00000
;1,59650;0,03826;-0,00157;0,00000;0,00000
;1,59700;-0,03799;-0,00266;0,00000;0,00000
;1,59750;-0,00083;-0,00388;0,00000;0,00000
;1,59800;-0,00659;-0,00517;0,00000;0,00000
;1,59850;0,04402;-0,00645;0,00000;0,00000
;1,59900;-0,00275;-0,00760;0,00000;0,00000
;1,59950;0,01327;-0,00854;0,00000;0,00000
;1,60000;-0,03158;-0,00922;0,00000;0,00000
;1,60050;0,01007;-0,00969;0,00000;0,00000
;1,60100;0,00045;-0,00997;0,00000;0,00000
;1,60150;0,02224;-0,01006;0,00000;0,00000
;1,60200;-0,02709;-0,00995;0,00000;0,00000
;1,60250;0,02416;-0,00966;0,00000;0,00000
;1,60300;0,03121;-0,00920;0,00000;0,00000
;1,60350;0,01071;-0,00854;0,00000;0,00000
;1,60400;-0,00787;-0,00768;0,00000;0,00000
;1,60450;0,01263;-0,00666;0,00000;0,00000
;1,60500;-0,05272;-0,00555;0,00000;0,00000
;1,60550;0,09464;-0,00442;0,00000;0,00000
;1,60600;-0,02838;-0,00325;0,00000;0,00000
;1,60650;0,00430;-0,00204;0,00000;0,00000
;1,60700;-0,03671;-0,00083;0,00000;0,00000
;1,60750;0,03121;0,00027;0,00000;0,00000
;1,60800;0,03185;0,00127;0,00000;0,00000
;1,60850;0,02736;0,00222;0,00000;0,00000
;1,60900;-0,01877;0,00317;0,00000;0,00000
;1,60950;0,02672;0,00411;0,00000;0,00000
;1,61000;-0,05593;0,00498;0,00000;0,00000
;1,61050;0,08759;0,00574;0,00000;0,00000
;1,61100;0,03185;0,00644;0,00000;0,00000
;1,61150;0,05812;0,00719;0,00000;0,00000
;1,61200;0,02672;0,00808;0,00000;0,00000
;1,61250;0,09271;0,00918;0,00000;0,00000
;1,61300;-0,02133;0,01051;0,00000;0,00000
;1,61350;0,09271;0,01206;0,00000;0,00000
;1,61400;0,03762;0,01382;0,00000;0,00000
;1,61450;0,02224;0,01576;0,00000;0,00000
;1,61500;0,01647;0,01784;0,00000;0,00000
;1,61550;0,06965;0,01996;0,00000;0,00000
;1,61600;0,01647;0,02209;0,00000;0,00000
;1,61650;0,06260;0,02419;0,00000;0,00000
;1,61700;-0,04696;0,02623;0,00000;0,00000
;1,61750;0,06517;0,02810;0,00000;0,00000
;1,61800;0,01519;0,02973;0,00000;0,00000
;1,61850;0,08951;0,03114;0,00000;0,00000
;1,61900;0,04466;0,03240;0,00000;0,00000
;1,61950;0,09079;0,03362;0,00000;0,00000
;1,62000;0,00622;0,03483;0,00000;0,00000
;1,62050;0,05235;0,03606;0,00000;0,00000
;1,62100;0,00622;0,03722;0,00000;0,00000
;1,62150;0,04466;0,03827;0,00000;0,00000
;1,62200;-0,03542;0,03914;0,00000;0,00000
;1,62250;0,08118;0,03975;0,00000;0,00000
;1,62300;-0,00531;0,04009;0,00000;0,00000
;1,62350;0,11065;0,04022;0,00000;0,00000
;1,62400;0,03313;0,04023;0,00000;0,00000
;1,62450;0,06324;0,04022;0,00000;0,00000
;1,62500;-0,03222;0,04021;0,00000;0,00000
;1,62550;0,06196;0,04016;0,00000;0,00000
;1,62600;0,02672;0,04001;0,00000;0,00000
;1,62650;0,09656;0,03981;0,00000;0,00000
;1,62700;0,02544;0,03963;0,00000;0,00000
;1,62750;0,04402;0,03952;0,00000;0,00000
;1,62800;0,03505;0,03948;0,00000;0,00000
;1,62850;0,07798;0,03951;0,00000;0,00000
;1,62900;-0,00019;0,03960;0,00000;0,00000
;1,62950;0,00814;0,03973;0,00000;0,00000
;1,63000;-0,00980;0,03978;0,00000;0,00000
;1,63050;0,03569;0,03966;0,00000;0,00000
;1,63100;0,02800;0,03932;0,00000;0,00000
;1,63150;0,03697;0,03881;0,00000;0,00000
;1,63200;0,01263;0,03816;0,00000;0,00000
;1,63250;0,01647;0,03738;0,00000;0,00000
;1,63300;-0,01748;0,03647;0,00000;0,00000
;1,63350;0,00878;0,03539;0,00000;0,00000
;1,63400;0,03954;0,03411;0,00000;0,00000
;1,63450;0,00622;0,03269;0,00000;0,00000
;1,63500;0,01199;0,03118;0,00000;0,00000
;1,63550;-0,01300;0,02959;0,00000;0,00000
;1,63600;-0,02517;0,02790;0,00000;0,00000
;1,63650;0,00750;0,02608;0,00000;0,00000
;1,63700;-0,01492;0,02411;0,00000;0,00000
;1,63750;0,01455;0,02203;0,00000;0,00000
;1,63800;-0,00980;0,01986;0,00000;0,00000
;1,63850;0,02736;0,01767;0,00000;0,00000
;1,63900;-0,02069;0,01552;0,00000;0,00000
;1,63950;-0,01300;0,01342;0,00000;0,00000
;1,64000;-0,04696;0,01135;0,00000;0,00000
;1,64050;0,02800;0,00928;0,00000;0,00000
;1,64100;-0,02197;0,00723;0,00000;0,00000
;1,64150;0,03826;0,00525;0,00000;0,00000
;1,64200;-0,02389;0,00341;0,00000;0,00000
;1,64250;-0,07194;0,00171;0,00000;0,00000
;1,64300;0,07606;0,00011;0,00000;0,00000
;1,64350;-0,00980;-0,00136;0,00000;0,00000
;1,64400;0,00110;-0,00263;0,00000;0,00000
;1,64450;-0,04183;-0,00368;0,00000;0,00000
;1,64500;-0,01428;-0,00458;0,00000;0,00000
;1,64550;-0,04055;-0,00540;0,00000;0,00000
;1,64600;-0,01813;-0,00620;0,00000;0,00000
;1,64650;0,05427;-0,00700;0,00000;0,00000
;1,64700;0,00686;-0,00771;0,00000;0,00000
;1,64750;0,03377;-0,00821;0,00000;0,00000
;1,64800;0,00558;-0,00844;0,00000;0,00000
;1,64850;0,00430;-0,00838;0,00000;0,00000
;1,64900;-0,00275;-0,00806;0,00000;0,00000
;1,64950;-0,06233;-0,00755;0,00000;0,00000
;1,65000;0,00110;-0,00699;0,00000;0,00000
;1,65050;-0,00019;-0,00645;0,00000;0,00000
;1,65100;0,03313;-0,00596;0,00000;0,00000
;1,65150;-0,02005;-0,00545;0,00000;0,00000
;1,65200;-0,01941;-0,00494;0,00000;0,00000
;1,65250;0,00174;-0,00445;0,00000;0,00000
;1,65300;0,02929;-0,00402;0,00000;0,00000
;1,65350;-0,00723;-0,00359;0,00000;0,00000
;1,65400;0,02929;-0,00314;0,00000;0,00000
;1,65450;-0,05400;-0,00265;0,00000;0,00000
;1,65500;0,05812;-0,00217;0,00000;0,00000
;1,65550;-0,01428;-0,00168;0,00000;0,00000
;1,65600;0,00942;-0,00118;0,00000;0,00000
;1,65650;-0,02197;-0,00066;0,00000;0,00000
;1,65700;-0,02645;-0,00019;0,00000;0,00000
;1,65750;-0,02325;0,00016;0,00000;0,00000
;1,65800;0,00494;0,00034;0,00000;0,00000
;1,65850;-0,04632;0,00033;0,00000;0,00000
;1,65900;0,09720;0,00017;0,00000;0,00000
;1,65950;-0,03478;-0,00005;0,00000;0,00000
;1,66000;-0,00211;-0,00024;0,00000;0,00000
;1,66050;0,00110;-0,00042;0,00000;0,00000
;1,66100;0,03057;-0,00057;0,00000;0,00000
;1,66150;0,09976;-0,00062;0,00000;0,00000
;1,66200;0,03633;-0,00041;0,00000;0,00000
;1,66250;-0,00851;0,00016;0,00000;0,00000
;1,66300;0,03249;0,00106;0,00000;0,00000
;1,66350;0,02544;0,00222;0,00000;0,00000
;1,66400;0,06068;0,00360;0,00000;0,00000
;1,66450;0,00174;0,00520;0,00000;0,00000
;1,66500;0,07478;0,00700;0,00000;0,00000
;1,66550;0,02929;0,00898;0,00000;0,00000
;1,66600;0,03249;0,01113;0,00000;0,00000
;1,66650;0,00622;0,01338;0,00000;0,00000
;1,66700;0,02160;0,01565;0,00000;0,00000
;1,66750;-0,01748;0,01782;0,00000;0,00000
;1,66800;0,07349;0,01981;0,00000;0,00000
;1,66850;0,03185;0,02162;0,00000;0,00000
;1,66900;0,07606;0,02330;0,00000;0,00000
;1,66950;-0,00019;0,02491;0,00000;0,00000
;1,67000;0,03249;0,02644;0,00000;0,00000
;1,67050;0,01391;0,02784;0,00000;0,00000
;1,67100;0,06004;0,02908;0,00000;0,00000
;1,67150;0,03121;0,03017;0,00000;0,00000
;1,67200;0,03826;0,03115;0,00000;0,00000
;1,67250;-0,02838;0,03200;0,00000;0,00000
;1,67300;0,02288;0,03264;0,00000;0,00000
;1,67350;0,05171;0,03304;0,00000;0,00000
;1,67400;0,11194;0,03326;0,00000;0,00000
;1,67450;0,02160;0,03344;0,00000;0,00000
;1,67500;0,01711;0,03369;0,00000;0,00000
;1,67550;0,01199;0,03395;0,00000;0,00000
;1,67600;0,06324;0,03417;0,00000;0,00000
;1,67650;0,05235;0,03436;0,00000;0,00000
;1,67700;0,03185;0,03458;0,00000;0,00000
;1,67750;0,04979;0,03483;0,00000;0,00000
;1,67800;0,07926;0,03515;0,00000;0,00000
;1,67850;0,02288;0,03557;0,00000;0,00000
;1,67900;0,03313;0,03608;0,00000;0,00000
;1,67950;0,01519;0,03664;0,00000;0,00000
;1,68000;0,03185;0,03716;0,00000;0,00000
;1,68050;-0,01556;0,03759;0,00000;0,00000
;1,68100;0,02865;0,03783;0,00000;0,00000
;1,68150;0,03377;0,03785;0,00000;0,00000
;1,68200;-0,01556;0,03765;0,00000;0,00000
;1,68250;-0,01108;0,03719;0,00000;0,00000
;1,68300;0,01711;0,03643;0,00000;0,00000
;1,68350;0,03377;0,03538;0,00000;0,00000
;1,68400;0,03890;0,03412;0,00000;0,00000
;1,68450;0,02800;0,03274;0,00000;0,00000
;1,68500;0,05043;0,03135;0,00000;0,00000
;1,68550;-0,03222;0,03000;0,00000;0,00000
;1,68600;0,03826;0,02869;0,00000;0,00000
;1,68650;0,03185;0,02740;0,00000;0,00000
;1,68700;-0,00275;0,02617;0,00000;0,00000
;1,68750;0,00174;0,02499;0,00000;0,00000
;1,68800;0,00558;0,02383;0,00000;0,00000
;1,68850;0,01327;0,02266;0,00000;0,00000
;1,68900;-0,01428;0,02148;0,00000;0,00000
;1,68950;-0,00916;0,02027;0,00000;0,00000
;1,69000;0,01583;0,01899;0,00000;0,00000
;1,69050;-0,02325;0,01765;0,00000;0,00000
;1,69100;-0,03286;0,01623;0,00000;0,00000
;1,69150;0,04146;0,01472;0,00000;0,00000
;1,69200;0,01583;0,01315;0,00000;0,00000
;1,69250;-0,03286;0,01161;0,00000;0,00000
;1,69300;0,02416;0,01011;0,00000;0,00000
;1,69350;0,00686;0,00868;0,00000;0,00000
;1,69400;0,01327;0,00735;0,00000;0,00000
;1,69450;-0,03991;0,00615;0,00000;0,00000
;1,69500;0,00686;0,00504;0,00000;0,00000
;1,69550;-0,04375;0,00397;0,00000;0,00000
;1,69600;-0,03735;0,00288;0,00000;0,00000
;1,69650;0,01711;0,00173;0,00000;0,00000
;1,69700;-0,02966;0,00050;0,00000;0,00000
;1,69750;0,03185;-0,00074;0,00000;0,00000
;1,69800;0,02096;-0,00192;0,00000;0,00000
;1,69850;0,04146;-0,00293;0,00000;0,00000
;1,69900;-0,01877;-0,00369;0,00000;0,00000
;1,69950;-0,02325;-0,00419;0,00000;0,00000
;1,70000;-0,01492;-0,00450;0,00000;0,00000
;1,70050;0,01711;-0,00471;0,00000;0,00000
;1,70100;0,02480;-0,00480;0,00000;0,00000
;1,70150;-0,00339;-0,00475;0,00000;0,00000
;1,70200;-0,05464;-0,00457;0,00000;0,00000
;1,70250;-0,03222;-0,00437;0,00000;0,00000
;1,70300;-0,02133;-0,00425;0,00000;0,00000
;1,70350;0,05876;-0,00426;0,00000;0,00000
;1,70400;-0,00531;-0,00432;0,00000;0,00000
;1,70450;0,00430;-0,00433;0,00000;0,00000
;1,70500;-0,02774;-0,00428;0,00000;0,00000
;1,70550;0,02736;-0,00419;0,00000;0,00000
;1,70600;-0,01684;-0,00408;0,00000;0,00000
;1,70650;0,02672;-0,00392;0,00000;0,00000
;1,70700;-0,05913;-0,00373;0,00000;0,00000
;1,70750;0,04915;-0,00353;0,00000;0,00000
;1,70800;0,01455;-0,00331;0,00000;0,00000
;1,70850;0,01583;-0,00303;0,00000;0,00000
;1,70900;-0,02133;-0,00264;0,00000;0,00000
;1,70950;0,01199;-0,00218;0,00000;0,00000
;1,71000;-0,04311;-0,00171;0,00000;0,00000
;1,71050;0,04466;-0,00126;0,00000;0,00000
;1,71100;0,01839;-0,00084;0,00000;0,00000
;1,71150;0,06004;-0,00036;0,00000;0,00000
;1,71200;0,02416;0,00027;0,00000;0,00000
;1,71250;0,00558;0,00110;0,00000;0,00000
;1,71300;-0,03735;0,00208;0,00000;0,00000
;1,71350;0,11130;0,00314;0,00000;0,00000
;1,71400;-0,01492;0,00430;0,00000;0,00000
;1,71450;0,01455;0,00557;0,00000;0,00000
;1,71500;0,02736;0,00692;0,00000;0,00000
;1,71550;0,03377;0,00831;0,00000;0,00000
;1,71600;-0,00147;0,00972;0,00000;0,00000
;1,71650;0,06452;0,01113;0,00000;0,00000
;1,71700;0,03249;0,01257;0,00000;0,00000
;1,71750;0,07285;0,01406;0,00000;0,00000
;1,71800;0,02352;0,01566;0,00000;0,00000
;1,71850;0,09143;0,01740;0,00000;0,00000
;1,71900;0,01263;0,01928;0,00000;0,00000
;1,71950;0,06132;0,02129;0,00000;0,00000
;1,72000;0,00686;0,02338;0,00000;0,00000
;1,72050;0,02416;0,02547;0,00000;0,00000
;1,72100;-0,00275;0,02744;0,00000;0,00000
;1,72150;0,07093;0,02922;0,00000;0,00000
;1,72200;-0,03286;0,03077;0,00000;0,00000
;1,72250;0,03697;0,03205;0,00000;0,00000
;1,72300;0,06517;0,03304;0,00000;0,00000
;1,72350;0,06517;0,03380;0,00000;0,00000
;1,72400;0,04210;0,03444;0,00000;0,00000
;1,72450;0,04658;0,03505;0,00000;0,00000
;1,72500;0,03633;0,03564;0,00000;0,00000
;1,72550;0,05363;0,03621;0,00000;0,00000
;1,72600;0,01519;0,03677;0,00000;0,00000
;1,72650;0,11322;0,03732;0,00000;0,00000
;1,72700;-0,02517;0,03789;0,00000;0,00000
;1,72750;0,09528;0,03848;0,00000;0,00000
;1,72800;0,05363;0,03909;0,00000;0,00000
;1,72850;0,07157;0,03976;0,00000;0,00000
;1,72900;0,02032;0,04053;0,00000;0,00000
;1,72950;0,00366;0,04134;0,00000;0,00000
;1,73000;-0,02389;0,04206;0,00000;0,00000
;1,73050;0,02929;0,04253;0,00000;0,00000
;1,73100;0,03057;0,04269;0,00000;0,00000
;1,73150;0,06645;0,04256;0,00000;0,00000
;1,73200;-0,00980;0,04222;0,00000;0,00000
;1,73250;0,02865;0,04168;0,00000;0,00000
;1,73300;-0,00531;0,04094;0,00000;0,00000
;1,73350;0,09400;0,04001;0,00000;0,00000
;1,73400;0,03441;0,03897;0,00000;0,00000
;1,73450;0,03954;0,03796;0,00000;0,00000
;1,73500;0,04338;0,03701;0,00000;0,00000
;1,73550;0,00494;0,03616;0,00000;0,00000
;1,73600;-0,02261;0,03535;0,00000;0,00000
;1,73650;0,06773;0,03452;0,00000;0,00000
;1,73700;-0,01941;0,03364;0,00000;0,00000
;1,73750;0,03185;0,03271;0,00000;0,00000
;1,73800;0,02416;0,03173;0,00000;0,00000
;1,73850;0,03441;0,03071;0,00000;0,00000
;1,73900;-0,00980;0,02970;0,00000;0,00000
;1,73950;-0,01492;0,02867;0,00000;0,00000
;1,74000;0,02800;0,02756;0,00000;0,00000
;1,74050;0,00878;0,02637;0,00000;0,00000
;1,74100;-0,02453;0,02510;0,00000;0,00000
;1,74150;0,04979;0,02376;0,00000;0,00000
;1,74200;-0,04824;0,02236;0,00000;0,00000
;1,74250;0,05363;0,02091;0,00000;0,00000
;1,74300;0,01711;0,01945;0,00000;0,00000
;1,74350;0,07221;0,01807;0,00000;0,00000
;1,74400;0,00045;0,01689;0,00000;0,00000
;1,74450;-0,02069;0,01592;0,00000;0,00000
;1,74500;-0,00595;0,01511;0,00000;0,00000
;1,74550;-0,02838;0,01434;0,00000;0,00000
;1,74600;-0,03863;0,01352;0,00000;0,00000
;1,74650;0,00686;0,01258;0,00000;0,00000
;1,74700;0,01199;0,01148;0,00000;0,00000
;1,74750;0,05043;0,01032;0,00000;0,00000
;1,74800;0,00430;0,00919;0,00000;0,00000
;1,74850;0,01647;0,00820;0,00000;0,00000
;1,74900;-0,01941;0,00735;0,00000;0,00000
;1,74950;-0,03158;0,00660;0,00000;0,00000
;1,75000;-0,03414;0,00586;0,00000;0,00000
;1,75050;-0,01684;0,00504;0,00000;0,00000
;1,75100;-0,03927;0,00409;0,00000;0,00000
;1,75150;0,02736;0,00299;0,00000;0,00000
;1,75200;-0,06361;0,00177;0,00000;0,00000
;1,75250;-0,05593;0,00042;0,00000;0,00000
;1,75300;-0,01172;-0,00111;0,00000;0,00000
;1,75350;-0,02133;-0,00282;0,00000;0,00000
;1,75400;0,02544;-0,00466;0,00000;0,00000
;1,75450;-0,00851;-0,00648;0,00000;0,00000
;1,75500;0,07349;-0,00817;0,00000;0,00000
;1,75550;-0,04055;-0,00957;0,00000;0,00000
;1,75600;0,02865;-0,01064;0,00000;0,00000
;1,75650;0,02224;-0,01136;0,00000;0,00000
;1,75700;0,01775;-0,01170;0,00000;0,00000
;1,75750;-0,00467;-0,01165;0,00000;0,00000
;1,75800;-0,00595;-0,01126;0,00000;0,00000
;1,75850;-0,00851;-0,01061;0,00000;0,00000
;1,75900;-0,02069;-0,00978;0,00000;0,00000
;1,75950;-0,03606;-0,00888;0,00000;0,00000
;1,76000;0,01839;-0,00800;0,00000;0,00000
;1,76050;-0,03542;-0,00720;0,00000;0,00000
;1,76100;0,00366;-0,00649;0,00000;0,00000
;1,76150;0,02929;-0,00587;0,00000;0,00000
;1,76200;0,05620;-0,00529;0,00000;0,00000
;1,76250;-0,03094;-0,00463;0,00000;0,00000
;1,76300;0,08054;-0,00385;0,00000;0,00000
;1,76350;-0,10718;-0,00297;0,00000;0,00000
;1,76400;0,04787;-0,00206;0,00000;0,00000
;1,76450;0,01583;-0,00120;0,00000;0,00000
;1,76500;0,05107;-0,00034;0,00000;0,00000
;1,76550;-0,04375;0,00056;0,00000;0,00000
;1,76600;0,14013;0,00153;0,00000;0,00000
;1,76650;-0,00467;0,00265;0,00000;0,00000
;1,76700;0,04979;0,00399;0,00000;0,00000
;1,76750;0,04338;0,00556;0,00000;0,00000
;1,76800;0,01583;0,00734;0,00000;0,00000
;1,76850;0,02800;0,00927;0,00000;0,00000
;1,76900;0,03505;0,01130;0,00000;0,00000
;1,76950;0,00430;0,01337;0,00000;0,00000
;1,77000;0,04594;0,01541;0,00000;0,00000
;1,77050;0,00814;0,01738;0,00000;0,00000
;1,77100;0,04915;0,01925;0,00000;0,00000
;1,77150;0,00942;0,02101;0,00000;0,00000
;1,77200;0,01904;0,02262;0,00000;0,00000
;1,77250;-0,01300;0,02404;0,00000;0,00000
;1,77300;0,07734;0,02522;0,00000;0,00000
;1,77350;0,00494;0,02619;0,00000;0,00000
;1,77400;0,09848;0,02701;0,00000;0,00000
;1,77450;0,04594;0,02778;0,00000;0,00000
;1,77500;0,13820;0,02864;0,00000;0,00000
;1,77550;-0,00851;0,02969;0,00000;0,00000
;1,77600;0,07157;0,03095;0,00000;0,00000
;1,77650;0,03185;0,03236;0,00000;0,00000
;1,77700;0,04530;0,03387;0,00000;0,00000
;1,77750;0,06581;0,03541;0,00000;0,00000
;1,77800;0,04082;0,03698;0,00000;0,00000
;1,77850;-0,00403;0,03853;0,00000;0,00000
;1,77900;0,01904;0,03995;0,00000;0,00000
;1,77950;0,00494;0,04113;0,00000;0,00000
;1,78000;0,04146;0,04198;0,00000;0,00000
;1,78050;0,02480;0,04251;0,00000;0,00000
;1,78100;0,00878;0,04272;0,00000;0,00000
;1,78150;-0,00403;0,04261;0,00000;0,00000
;1,78200;0,08375;0,04217;0,00000;0,00000
;1,78250;0,02865;0,04149;0,00000;0,00000
;1,78300;0,09784;0,04071;0,00000;0,00000
;1,78350;-0,01364;0,03992;0,00000;0,00000
;1,78400;0,04146;0,03917;0,00000;0,00000
;1,78450;-0,02902;0,03842;0,00000;0,00000
;1,78500;0,10745;0,03761;0,00000;0,00000
;1,78550;-0,02325;0,03678;0,00000;0,00000
;1,78600;0,02288;0,03594;0,00000;0,00000
;1,78650;0,01968;0,03507;0,00000;0,00000
;1,78700;0,05235;0,03416;0,00000;0,00000
;1,78750;0,01647;0,03325;0,00000;0,00000
;1,78800;0,02672;0,03236;0,00000;0,00000
;1,78850;0,05235;0,03153;0,00000;0,00000
;1,78900;0,06196;0,03079;0,00000;0,00000
;1,78950;0,02672;0,03021;0,00000;0,00000
;1,79000;0,10681;0,02986;0,00000;0,00000
;1,79050;-0,01877;0,02976;0,00000;0,00000
;1,79100;0,01519;0,02988;0,00000;0,00000
;1,79150;-0,05913;0,03008;0,00000;0,00000
;1,79200;0,03057;0,03017;0,00000;0,00000
;1,79250;-0,07515;0,03002;0,00000;0,00000
;1,79300;0,02736;0,02953;0,00000;0,00000
