University of Stuttgart - IFT;time [s];force unfiltered [kN];force filtered [kN];drop no.;displacement [mm]
;2,03550;1,28727;1,23878;0;0
;2,03600;1,32251;1,24659;0;0
;2,03650;1,34557;1,25395;0;0
;2,03700;1,34109;1,26092;0;0
;2,03750;1,34493;1,26759;0;0
;2,03800;1,35198;1,27404;0;0
;2,03850;1,35775;1,28030;0;0
;2,03900;1,42502;1,28644;0;0
;2,03950;1,46154;1,29262;0;0
;2,04000;1,45065;1,29904;0;0
;2,04050;1,48653;1,30589;0;0
;2,04100;1,48524;1,31333;0;0
;2,04150;1,53458;1,32148;0;0
;2,04200;1,43655;1,33039;0;0
;2,04250;1,51536;1,34004;0;0
;2,04300;1,51344;1,35032;0;0
;2,04350;1,55828;1,36118;0;0
;2,04400;1,44744;1,37256;0;0
;2,04450;1,54355;1,38430;0;0
;2,04500;1,52561;1,39625;0;0
;2,04550;1,57110;1,40830;0;0
;2,04600;1,49806;1,42037;0;0
;2,04650;1,48845;1,43234;0;0
;2,04700;1,43783;1,44394;0;0
;2,04750;1,51472;1,45491;0;0
;2,04800;1,50254;1,46506;0;0
;2,04850;1,53650;1,47433;0;0
;2,04900;1,54227;1,48273;0;0
;2,04950;1,61787;1,49037;0;0
;2,05000;1,58199;1,49741;0;0
;2,05050;1,64862;1,50408;0;0
;2,05100;1,60762;1,51056;0;0
;2,05150;1,74409;1,51707;0;0
;2,05200;1,67489;1,52386;0;0
;2,05250;1,71333;1,53114;0;0
;2,05300;1,65054;1,53904;0;0
;2,05350;1,75241;1,54757;0;0
;2,05400;1,61723;1,55670;0;0
;2,05450;1,66528;1,56629;0;0
;2,05500;1,61851;1,57612;0;0
;2,05550;1,67553;1,58595;0;0
;2,05600;1,64221;1,59558;0;0
;2,05650;1,72358;1,60491;0;0
;2,05700;1,63132;1,61386;0;0
;2,05750;1,74921;1,62241;0;0
;2,05800;1,72166;1,63056;0;0
;2,05850;1,73512;1,63840;0;0
;2,05900;1,74601;1,64601;0;0
;2,05950;1,78893;1,65347;0;0
;2,06000;1,81777;1,66090;0;0
;2,06050;1,74088;1,66843;0;0
;2,06100;1,78060;1,67611;0;0
;2,06150;1,86197;1,68393;0;0
;2,06200;1,84660;1,69197;0;0
;2,06250;1,83827;1,70034;0;0
;2,06300;1,76715;1,70907;0;0
;2,06350;1,82545;1,71804;0;0
;2,06400;1,75562;1,72709;0;0
;2,06450;1,78381;1,73603;0;0
;2,06500;1,72102;1,74463;0;0
;2,06550;1,77676;1,75268;0;0
;2,06600;1,77164;1,76000;0;0
;2,06650;1,82609;1,76655;0;0
;2,06700;1,80687;1,77237;0;0
;2,06750;1,83891;1,77755;0;0
;2,06800;1,87991;1,78223;0;0
;2,06850;1,83763;1,78659;0;0
;2,06900;1,91707;1,79079;0;0
;2,06950;2,02791;1,79505;0;0
;2,07000;1,95295;1,79971;0;0
;2,07050;2,03048;1,80510;0;0
;2,07100;1,97089;1,81143;0;0
;2,07150;1,99011;1,81879;0;0
;2,07200;1,97666;1,82716;0;0
;2,07250;1,97345;1,83645;0;0
;2,07300;1,94078;1,84648;0;0
;2,07350;1,99139;1,85703;0;0
;2,07400;1,94526;1,86789;0;0
;2,07450;1,98435;1,87887;0;0
;2,07500;1,97538;1,88979;0;0
;2,07550;1,99460;1,90051;0;0
;2,07600;1,96192;1,91092;0;0
;2,07650;1,97217;1,92091;0;0
;2,07700;1,97922;1,93035;0;0
;2,07750;1,91515;1,93912;0;0
;2,07800;1,99652;1,94711;0;0
;2,07850;2,04521;1,95428;0;0
;2,07900;2,02855;1,96074;0;0
;2,07950;2,08429;1,96667;0;0
;2,08000;2,00869;1,97226;0;0
;2,08050;2,08878;1,97762;0;0
;2,08100;2,07212;1,98285;0;0
;2,08150;2,06443;1,98808;0;0
;2,08200;2,05290;1,99335;0;0
;2,08250;2,08558;1,99868;0;0
;2,08300;2,10095;2,00408;0;0
;2,08350;2,11441;2,00960;0;0
;2,08400;2,06571;2,01528;0;0
;2,08450;2,12338;2,02112;0;0
;2,08500;2,09967;2,02709;0;0
;2,08550;2,08365;2,03316;0;0
;2,08600;2,22781;2,03933;0;0
;2,08650;2,15157;2,04567;0;0
;2,08700;2,16887;2,05232;0;0
;2,08750;2,14132;2,05930;0;0
;2,08800;2,13747;2,06654;0;0
;2,08850;2,16694;2,07395;0;0
;2,08900;2,24959;2,08148;0;0
;2,08950;2,20410;2,08918;0;0
;2,09000;2,23678;2,09712;0;0
;2,09050;2,21692;2,10535;0;0
;2,09100;2,26369;2,11386;0;0
;2,09150;2,21884;2,12264;0;0
;2,09200;2,22204;2,13164;0;0
;2,09250;2,20218;2,14073;0;0
;2,09300;2,19770;2,14976;0;0
;2,09350;2,14132;2,15853;0;0
;2,09400;2,19898;2,16682;0;0
;2,09450;2,25984;2,17447;0;0
;2,09500;2,23934;2,18150;0;0
;2,09550;2,28611;2,18802;0;0
;2,09600;2,28803;2,19415;0;0
;2,09650;2,29444;2,20003;0;0
;2,09700;2,38478;2,20585;0;0
;2,09750;2,33224;2,21180;0;0
;2,09800;2,43604;2,21810;0;0
;2,09850;2,32007;2,22492;0;0
;2,09900;2,41874;2,23236;0;0
;2,09950;2,31302;2,24040;0;0
;2,10000;2,36428;2,24896;0;0
;2,10050;2,39439;2,25790;0;0
;2,10100;2,43283;2,26716;0;0
;2,10150;2,36043;2,27671;0;0
;2,10200;2,42322;2,28651;0;0
;2,10250;2,39823;2,29645;0;0
;2,10300;2,41425;2,30645;0;0
;2,10350;2,36812;2,31642;0;0
;2,10400;2,46935;2,32625;0;0
;2,10450;2,39952;2,33586;0;0
;2,10500;2,44821;2,34524;0;0
;2,10550;2,46871;2,35436;0;0
;2,10600;2,44372;2,36324;0;0
;2,10650;2,49113;2,37191;0;0
;2,10700;2,51100;2,38040;0;0
;2,10750;2,49370;2,38879;0;0
;2,10800;2,58916;2,39719;0;0
;2,10850;2,46102;2,40567;0;0
;2,10900;2,50395;2,41425;0;0
;2,10950;2,52381;2,42285;0;0
;2,11000;2,56802;2,43140;0;0
;2,11050;2,49178;2,43992;0;0
;2,11100;2,55264;2,44838;0;0
;2,11150;2,55969;2,45673;0;0
;2,11200;2,58852;2,46497;0;0
;2,11250;2,54367;2,47315;0;0
;2,11300;2,54175;2,48124;0;0
;2,11350;2,54816;2,48917;0;0
;2,11400;2,61607;2,49687;0;0
;2,11450;2,55905;2,50435;0;0
;2,11500;2,60902;2,51163;0;0
;2,11550;2,59236;2,51873;0;0
;2,11600;2,63721;2,52567;0;0
;2,11650;2,63657;2,53253;0;0
;2,11700;2,66220;2,53939;0;0
;2,11750;2,59877;2,54630;0;0
;2,11800;2,68783;2,55329;0;0
;2,11850;2,64106;2,56034;0;0
;2,11900;2,66989;2,56749;0;0
;2,11950;2,66733;2,57472;0;0
;2,12000;2,67822;2,58202;0;0
;2,12050;2,61927;2,58936;0;0
;2,12100;2,68527;2,59664;0;0
;2,12150;2,63978;2,60379;0;0
;2,12200;2,68206;2,61072;0;0
;2,12250;2,66412;2,61740;0;0
;2,12300;2,72371;2,62381;0;0
;2,12350;2,73652;2,63002;0;0
;2,12400;2,73011;2,63612;0;0
;2,12450;2,70961;2,64222;0;0
;2,12500;2,79867;2,64836;0;0
;2,12550;2,70705;2,65460;0;0
;2,12600;2,87299;2,66102;0;0
;2,12650;2,75830;2,66774;0;0
;2,12700;2,81340;2,67484;0;0
;2,12750;2,74357;2,68233;0;0
;2,12800;2,76727;2,69010;0;0
;2,12850;2,71922;2,69798;0;0
;2,12900;2,78201;2,70579;0;0
;2,12950;2,75702;2,71340;0;0
;2,13000;2,87043;2,72075;0;0
;2,13050;2,71922;2,72788;0;0
;2,13100;2,80636;2,73476;0;0
;2,13150;2,80123;2,74134;0;0
;2,13200;2,88132;2,74763;0;0
;2,13250;2,74357;2,75372;0;0
;2,13300;2,84159;2,75961;0;0
;2,13350;2,80508;2,76527;0;0
;2,13400;2,83391;2,77070;0;0
;2,13450;2,82558;2,77591;0;0
;2,13500;2,88068;2,78095;0;0
;2,13550;2,84992;2,78587;0;0
;2,13600;2,93129;2,79080;0;0
;2,13650;2,88644;2,79585;0;0
;2,13700;2,90630;2,80113;0;0
;2,13750;2,82558;2,80668;0;0
;2,13800;2,86658;2,81240;0;0
;2,13850;2,74805;2,81811;0;0
;2,13900;2,83327;2,82356;0;0
;2,13950;2,82430;2,82853;0;0
;2,14000;2,81725;2,83292;0;0
;2,14050;2,81148;2,83666;0;0
;2,14100;2,87427;2,83974;0;0
;2,14150;2,78521;2,84217;0;0
;2,14200;2,91335;2,84403;0;0
;2,14250;2,87363;2,84543;0;0
;2,14300;2,95628;2,84658;0;0
;2,14350;2,88580;2,84771;0;0
;2,14400;2,93385;2,84901;0;0
;2,14450;2,92168;2,85061;0;0
;2,14500;2,91784;2,85261;0;0
;2,14550;2,92617;2,85504;0;0
;2,14600;2,90566;2,85790;0;0
;2,14650;2,88516;2,86115;0;0
;2,14700;2,90118;2,86467;0;0
;2,14750;2,84864;2,86833;0;0
;2,14800;2,85185;2,87197;0;0
;2,14850;2,85377;2,87538;0;0
;2,14900;2,88965;2,87844;0;0
;2,14950;2,88644;2,88108;0;0
;2,15000;2,89349;2,88332;0;0
;2,15050;2,96973;2,88524;0;0
;2,15100;2,94282;2,88698;0;0
;2,15150;2,89093;2,88871;0;0
;2,15200;2,88644;2,89044;0;0
;2,15250;2,94218;2,89216;0;0
;2,15300;2,99536;2,89390;0;0
;2,15350;2,94603;2,89578;0;0
;2,15400;2,99024;2,89793;0;0
;2,15450;2,98575;2,90045;0;0
;2,15500;2,92489;2,90339;0;0
;2,15550;2,93321;2,90668;0;0
;2,15600;2,99664;2,91023;0;0
;2,15650;2,91463;2,91397;0;0
;2,15700;2,92553;2,91780;0;0
;2,15750;2,89029;2,92159;0;0
;2,15800;2,91912;2,92514;0;0
;2,15850;2,89285;2,92831;0;0
;2,15900;2,94218;2,93101;0;0
;2,15950;2,87747;2,93320;0;0
;2,16000;2,93001;2,93484;0;0
;2,16050;2,95948;2,93596;0;0
;2,16100;2,95115;2,93666;0;0
;2,16150;2,91720;2,93704;0;0
;2,16200;2,92681;2,93719;0;0
;2,16250;2,94731;2,93713;0;0
;2,16300;2,98831;2,93694;0;0
;2,16350;2,95884;2,93673;0;0
;2,16400;2,92745;2,93662;0;0
;2,16450;2,90246;2,93660;0;0
;2,16500;2,91784;2,93660;0;0
;2,16550;2,84608;2,93651;0;0
;2,16600;2,88388;2,93618;0;0
;2,16650;2,88580;2,93548;0;0
;2,16700;2,84736;2,93435;0;0
;2,16750;2,87555;2,93272;0;0
;2,16800;2,84800;2,93057;0;0
;2,16850;2,93257;2,92792;0;0
;2,16900;2,90374;2,92488;0;0
;2,16950;3,00946;2,92168;0;0
;2,17000;2,99856;2,91860;0;0
;2,17050;3,00049;2,91599;0;0
;2,17100;2,98383;2,91409;0;0
;2,17150;3,06776;2,91309;0;0
;2,17200;3,02804;2,91315;0;0
;2,17250;2,97486;2,91438;0;0
;2,17300;2,92168;2,91669;0;0
;2,17350;2,94282;2,91983;0;0
;2,17400;2,84224;2,92348;0;0
;2,17450;2,90502;2,92726;0;0
;2,17500;2,88196;2,93084;0;0
;2,17550;2,86722;2,93397;0;0
;2,17600;2,86274;2,93645;0;0
;2,17650;2,90951;2,93814;0;0
;2,17700;2,89029;2,93902;0;0
;2,17750;2,88772;2,93910;0;0
;2,17800;2,88965;2,93846;0;0
;2,17850;2,90246;2,93714;0;0
;2,17900;2,93578;2,93526;0;0
;2,17950;2,97934;2,93300;0;0
;2,18000;2,94795;2,93063;0;0
;2,18050;2,96653;2,92835;0;0
;2,18100;2,99921;2,92637;0;0
;2,18150;2,97742;2,92485;0;0
;2,18200;2,95884;2,92393;0;0
;2,18250;2,94923;2,92362;0;0
;2,18300;2,91399;2,92388;0;0
;2,18350;2,94026;2,92458;0;0
;2,18400;2,91527;2,92558;0;0
;2,18450;2,88580;2,92675;0;0
;2,18500;2,81597;2,92788;0;0
;2,18550;2,89605;2,92874;0;0
;2,18600;2,79675;2,92910;0;0
;2,18650;2,81148;2,92878;0;0
;2,18700;2,77432;2,92760;0;0
;2,18750;2,78201;2,92537;0;0
;2,18800;2,78073;2,92199;0;0
;2,18850;2,77688;2,91745;0;0
;2,18900;2,73140;2,91175;0;0
;2,18950;2,92489;2,90500;0;0
;2,19000;2,87619;2,89750;0;0
;2,19050;2,91592;2,88971;0;0
;2,19100;2,83070;2,88202;0;0
;2,19150;2,88580;2,87469;0;0
;2,19200;2,80828;2,86789;0;0
;2,19250;2,86402;2,86166;0;0
;2,19300;2,80123;2,85604;0;0
;2,19350;2,85377;2,85100;0;0
;2,19400;2,80892;2,84653;0;0
;2,19450;2,86338;2,84260;0;0
;2,19500;2,74998;2,83917;0;0
;2,19550;2,78778;2,83614;0;0
;2,19600;2,76151;2,83334;0;0
;2,19650;2,77817;2,83060;0;0
;2,19700;2,75959;2,82784;0;0
;2,19750;2,75318;2,82495;0;0
;2,19800;2,67822;2,82184;0;0
;2,19850;2,80379;2,81839;0;0
;2,19900;2,80059;2,81462;0;0
;2,19950;2,79290;2,81066;0;0
;2,20000;2,73460;2,80665;0;0
;2,20050;2,78329;2,80266;0;0
;2,20100;2,77496;2,79871;0;0
;2,20150;2,79867;2,79488;0;0
;2,20200;2,69359;2,79123;0;0
;2,20250;2,71922;2,78770;0;0
;2,20300;2,68911;2,78417;0;0
;2,20350;2,70385;2,78051;0;0
;2,20400;2,58788;2,77659;0;0
;2,20450;2,66284;2,77223;0;0
;2,20500;2,57507;2,76724;0;0
;2,20550;2,67950;2,76152;0;0
;2,20600;2,58980;2,75504;0;0
;2,20650;2,61415;2,74785;0;0
;2,20700;2,64554;2,73999;0;0
;2,20750;2,71025;2,73161;0;0
;2,20800;2,69231;2,72299;0;0
;2,20850;2,72371;2,71447;0;0
;2,20900;2,73332;2,70634;0;0
;2,20950;2,67694;2,69888;0;0
;2,21000;2,61159;2,69220;0;0
;2,21050;2,66476;2,68624;0;0
;2,21100;2,59813;2,68089;0;0
;2,21150;2,54175;2,67599;0;0
;2,21200;2,41553;2,67125;0;0
;2,21250;2,46999;2,66621;0;0
;2,21300;2,38350;2,66044;0;0
;2,21350;2,35274;2,65355;0;0
;2,21400;2,44757;2,64525;0;0
;2,21450;2,40208;2,63544;0;0
;2,21500;2,34185;2,62415;0;0
;2,21550;2,43283;2,61146;0;0
;2,21600;2,37581;2,59751;0;0
;2,21650;2,44180;2,58257;0;0
;2,21700;2,44949;2,56695;0;0
;2,21750;2,49626;2,55106;0;0
;2,21800;2,46423;2,53535;0;0
;2,21850;2,53278;2,52022;0;0
;2,21900;2,41810;2,50604;0;0
;2,21950;2,46615;2,49300;0;0
;2,22000;2,40656;2,48119;0;0
;2,22050;2,43347;2,47060;0;0
;2,22100;2,35467;2,46115;0;0
;2,22150;2,34185;2,45268;0;0
;2,22200;2,28291;2,44493;0;0
;2,22250;2,28355;2,43758;0;0
;2,22300;2,21564;2,43031;0;0
;2,22350;2,24126;2,42280;0;0
;2,22400;2,17784;2,41477;0;0
;2,22450;2,20026;2,40601;0;0
;2,22500;2,19321;2,39637;0;0
;2,22550;2,22140;2,38581;0;0
;2,22600;2,23101;2,37443;0;0
;2,22650;2,30726;2,36243;0;0
;2,22700;2,24767;2,35014;0;0
;2,22750;2,24895;2,33785;0;0
;2,22800;2,22845;2,32579;0;0
;2,22850;2,20090;2,31408;0;0
;2,22900;2,20026;2,30278;0;0
;2,22950;2,18104;2,29190;0;0
;2,23000;2,16823;2,28142;0;0
;2,23050;2,10159;2,27130;0;0
;2,23100;2,11569;2,26140;0;0
;2,23150;2,02727;2,25155;0;0
;2,23200;2,00549;2,24152;0;0
;2,23250;2,01190;2,23105;0;0
;2,23300;1,98627;2,21995;0;0
;2,23350;1,94719;2,20808;0;0
;2,23400;1,97986;2,19536;0;0
;2,23450;2,03945;2,18180;0;0
;2,23500;1,99652;2,16757;0;0
;2,23550;2,04009;2,15293;0;0
;2,23600;2,04649;2,13815;0;0
;2,23650;2,06892;2,12355;0;0
;2,23700;2,04009;2,10944;0;0
;2,23750;1,96000;2,09604;0;0
;2,23800;1,99588;2,08341;0;0
;2,23850;1,92861;2,07150;0;0
;2,23900;1,91003;2,06022;0;0
;2,23950;1,84467;2,04940;0;0
;2,24000;1,86646;2,03878;0;0
;2,24050;1,82738;2,02815;0;0
;2,24100;1,77484;2,01731;0;0
;2,24150;1,72871;2,00603;0;0
;2,24200;1,74857;1,99408;0;0
;2,24250;1,72999;1,98127;0;0
;2,24300;1,78701;1,96758;0;0
;2,24350;1,79214;1,95311;0;0
;2,24400;1,79919;1,93809;0;0
;2,24450;1,88632;1,92284;0;0
;2,24500;1,90746;1,90779;0;0
;2,24550;1,86518;1,89339;0;0
;2,24600;1,92476;1,88006;0;0
;2,24650;1,85621;1,86809;0;0
;2,24700;1,85236;1,85764;0;0
;2,24750;1,79662;1,84872;0;0
;2,24800;1,72743;1,84118;0;0
;2,24850;1,68899;1,83469;0;0
;2,24900;1,76331;1,82888;0;0
;2,24950;1,65375;1,82342;0;0
;2,25000;1,67745;1,81803;0;0
;2,25050;1,61595;1,81243;0;0
;2,25100;1,68963;1,80638;0;0
;2,25150;1,57558;1,79970;0;0
;2,25200;1,62171;1,79227;0;0
;2,25250;1,56789;1,78397;0;0
;2,25300;1,62492;1,77476;0;0
;2,25350;1,58840;1,76466;0;0
;2,25400;1,62363;1,75378;0;0
;2,25450;1,63325;1,74232;0;0
;2,25500;1,67297;1,73051;0;0
;2,25550;1,65759;1,71866;0;0
;2,25600;1,66784;1,70707;0;0
;2,25650;1,60377;1,69598;0;0
;2,25700;1,66208;1,68552;0;0
;2,25750;1,58327;1,67576;0;0
;2,25800;1,61274;1,66673;0;0
;2,25850;1,48781;1,65835;0;0
;2,25900;1,58135;1,65044;0;0
;2,25950;1,45321;1,64282;0;0
;2,26000;1,48396;1,63528;0;0
;2,26050;1,47884;1,62759;0;0
;2,26100;1,51984;1,61962;0;0
;2,26150;1,42374;1,61134;0;0
;2,26200;1,49357;1,60272;0;0
;2,26250;1,45513;1,59373;0;0
;2,26300;1,51344;1,58445;0;0
;2,26350;1,41669;1,57496;0;0
;2,26400;1,49614;1,56536;0;0
;2,26450;1,46474;1,55573;0;0
;2,26500;1,50703;1,54621;0;0
;2,26550;1,45129;1,53693;0;0
;2,26600;1,50639;1,52803;0;0
;2,26650;1,38530;1,51957;0;0
;2,26700;1,43207;1,51153;0;0
;2,26750;1,35903;1,50380;0;0
;2,26800;1,40708;1,49626;0;0
;2,26850;1,41349;1,48880;0;0
;2,26900;1,40516;1,48144;0;0
;2,26950;1,34109;1,47416;0;0
;2,27000;1,33660;1,46692;0;0
;2,27050;1,30329;1,45958;0;0
;2,27100;1,33020;1,45201;0;0
;2,27150;1,26485;1,44413;0;0
;2,27200;1,30585;1,43584;0;0
;2,27250;1,29240;1,42713;0;0
;2,27300;1,38402;1,41804;0;0
;2,27350;1,31162;1,40877;0;0
;2,27400;1,34621;1,39951;0;0
;2,27450;1,32956;1,39043;0;0
;2,27500;1,35839;1,38166;0;0
;2,27550;1,29944;1,37334;0;0
;2,27600;1,32956;1,36554;0;0
;2,27650;1,26228;1,35826;0;0
;2,27700;1,28983;1,35144;0;0
;2,27750;1,27702;1,34502;0;0
;2,27800;1,25011;1,33891;0;0
;2,27850;1,21936;1,33303;0;0
;2,27900;1,22769;1,32723;0;0
;2,27950;1,12325;1,32136;0;0
;2,28000;1,21936;1,31523;0;0
;2,28050;1,13286;1,30867;0;0
;2,28100;1,17066;1,30162;0;0
;2,28150;1,14696;1,29400;0;0
;2,28200;1,17259;1,28584;0;0
;2,28250;1,13863;1,27719;0;0
;2,28300;1,18412;1,26812;0;0
;2,28350;1,17579;1,25879;0;0
;2,28400;1,17002;1,24935;0;0
;2,28450;1,14183;1,23996;0;0
;2,28500;1,17002;1,23071;0;0
;2,28550;1,12517;1,22170;0;0
;2,28600;1,22705;1,21300;0;0
;2,28650;1,15272;1,20476;0;0
;2,28700;1,17195;1,19709;0;0
;2,28750;1,09762;1,19004;0;0
;2,28800;1,10467;1,18355;0;0
;2,28850;1,04060;1,17744;0;0
;2,28900;1,10916;1,17156;0;0
;2,28950;1,02138;1,16573;0;0
;2,29000;1,07200;1,15985;0;0
;2,29050;1,01177;1,15379;0;0
;2,29100;1,06303;1,14749;0;0
;2,29150;0,96564;1,14088;0;0
;2,29200;1,01946;1,13389;0;0
;2,29250;0,95411;1,12645;0;0
;2,29300;1,02202;1,11853;0;0
;2,29350;0,98743;1,11015;0;0
;2,29400;1,01818;1,10142;0;0
;2,29450;1,01369;1,09247;0;0
;2,29500;1,04381;1,08346;0;0
;2,29550;0,99127;1,07457;0;0
;2,29600;1,04637;1,06597;0;0
;2,29650;1,03291;1,05777;0;0
;2,29700;1,03291;1,05011;0;0
;2,29750;0,95283;1,04309;0;0
;2,29800;1,00280;1,03666;0;0
;2,29850;0,87338;1,03071;0;0
;2,29900;0,86954;1,02503;0;0
;2,29950;0,91695;1,01933;0;0
;2,30000;0,86633;1,01341;0;0
;2,30050;0,84263;1,00713;0;0
;2,30100;0,89581;1,00039;0;0
;2,30150;0,84583;0,99313;0;0
;2,30200;0,89517;0,98538;0;0
;2,30250;0,86697;0,97721;0;0
;2,30300;0,87979;0,96873;0;0
;2,30350;0,84199;0,96006;0;0
;2,30400;0,87402;0,95126;0;0
;2,30450;0,87851;0,94245;0;0
;2,30500;0,88620;0,93374;0;0
;2,30550;0,87146;0,92530;0;0
;2,30600;0,90414;0,91724;0;0
;2,30650;0,84968;0,90968;0;0
;2,30700;0,87659;0,90267;0;0
;2,30750;0,78497;0,89621;0;0
;2,30800;0,79970;0,89019;0;0
;2,30850;0,83878;0,88446;0;0
;2,30900;0,76703;0,87892;0;0
;2,30950;0,81316;0,87350;0;0
;2,31000;0,77471;0,86813;0;0
;2,31050;0,78240;0,86273;0;0
;2,31100;0,77471;0,85728;0;0
;2,31150;0,70680;0,85171;0;0
;2,31200;0,70616;0,84592;0;0
;2,31250;0,72923;0,83977;0;0
;2,31300;0,75549;0,83322;0;0
;2,31350;0,77343;0,82634;0;0
;2,31400;0,78048;0,81927;0;0
;2,31450;0,84199;0,81225;0;0
;2,31500;0,73948;0,80548;0;0
;2,31550;0,76062;0,79911;0;0
;2,31600;0,80931;0,79320;0;0
;2,31650;0,73691;0,78779;0;0
;2,31700;0,70808;0,78288;0;0
;2,31750;0,67349;0,77836;0;0
;2,31800;0,60429;0,77399;0;0
;2,31850;0,69719;0,76952;0;0
;2,31900;0,66836;0,76478;0;0
;2,31950;0,63568;0,75970;0;0
;2,32000;0,67028;0,75425;0;0
;2,32050;0,66131;0,74843;0;0
;2,32100;0,65170;0,74227;0;0
;2,32150;0,65106;0,73584;0;0
;2,32200;0,64786;0,72920;0;0
;2,32250;0,64594;0,72240;0;0
;2,32300;0,65298;0,71552;0;0
;2,32350;0,65426;0,70863;0;0
;2,32400;0,66195;0,70185;0;0
;2,32450;0,71321;0,69528;0;0
;2,32500;0,66003;0,68910;0;0
;2,32550;0,70744;0,68343;0;0
;2,32600;0,64722;0,67837;0;0
;2,32650;0,68245;0,67395;0;0
;2,32700;0,66131;0,67016;0;0
;2,32750;0,67797;0,66699;0;0
;2,32800;0,64594;0,66439;0;0
;2,32850;0,60237;0,66230;0;0
;2,32900;0,62095;0,66055;0;0
;2,32950;0,60557;0,65897;0;0
;2,33000;0,59084;0,65741;0;0
;2,33050;0,65106;0,65576;0;0
;2,33100;0,60877;0,65399;0;0
;2,33150;0,61326;0,65210;0;0
;2,33200;0,57930;0,65006;0;0
;2,33250;0,63120;0,64785;0;0
;2,33300;0,62736;0,64545;0;0
;2,33350;0,60621;0,64295;0;0
;2,33400;0,61518;0,64038;0;0
;2,33450;0,61903;0,63779;0;0
;2,33500;0,59212;0,63519;0;0
;2,33550;0,59019;0,63260;0;0
;2,33600;0,55688;0,62997;0;0
;2,33650;0,57546;0,62725;0;0
;2,33700;0,54471;0,62437;0;0
;2,33750;0,62543;0,62130;0;0
;2,33800;0,52997;0,61806;0;0
;2,33850;0,58251;0,61470;0;0
;2,33900;0,50498;0,61119;0;0
;2,33950;0,56905;0,60749;0;0
;2,34000;0,50562;0,60358;0;0
;2,34050;0,57290;0,59945;0;0
;2,34100;0,49089;0,59513;0;0
;2,34150;0,52805;0,59061;0;0
;2,34200;0,50306;0,58589;0;0
;2,34250;0,50819;0,58097;0;0
;2,34300;0,44091;0,57583;0;0
;2,34350;0,51716;0,57043;0;0
;2,34400;0,52228;0,56479;0;0
;2,34450;0,55047;0,55903;0;0
;2,34500;0,47103;0,55330;0;0
;2,34550;0,56585;0,54773;0;0
;2,34600;0,50434;0,54239;0;0
;2,34650;0,53381;0,53740;0;0
;2,34700;0,52164;0,53283;0;0
;2,34750;0,52741;0,52871;0;0
;2,34800;0,46974;0,52507;0;0
;2,34850;0,52036;0,52184;0;0
;2,34900;0,45629;0,51897;0;0
;2,34950;0,53510;0,51637;0;0
;2,35000;0,46334;0,51402;0;0
;2,35050;0,52036;0,51187;0;0
;2,35100;0,46782;0,50991;0;0
;2,35150;0,48320;0,50809;0;0
;2,35200;0,44219;0,50635;0;0
;2,35250;0,51075;0,50460;0;0
;2,35300;0,43771;0,50283;0;0
;2,35350;0,48256;0,50099;0;0
;2,35400;0,44412;0,49907;0;0
;2,35450;0,49601;0,49704;0;0
;2,35500;0,44348;0,49493;0;0
;2,35550;0,47359;0,49274;0;0
;2,35600;0,47231;0,49049;0;0
;2,35650;0,51587;0,48825;0;0
;2,35700;0,44796;0,48608;0;0
;2,35750;0,44732;0,48403;0;0
;2,35800;0,44091;0,48205;0;0
;2,35850;0,47871;0,48010;0;0
;2,35900;0,44412;0,47816;0;0
;2,35950;0,44668;0,47624;0;0
;2,36000;0,42297;0,47432;0;0
;2,36050;0,41144;0,47233;0;0
;2,36100;0,38261;0,47019;0;0
;2,36150;0,41721;0,46781;0;0
;2,36200;0,34673;0,46509;0;0
;2,36250;0,36147;0,46197;0;0
;2,36300;0,36659;0,45834;0;0
;2,36350;0,40760;0,45418;0;0
;2,36400;0,33071;0,44956;0;0
;2,36450;0,40696;0,44452;0;0
;2,36500;0,32110;0,43914;0;0
;2,36550;0,35570;0,43346;0;0
;2,36600;0,37236;0,42750;0;0
;2,36650;0,40375;0,42139;0;0
;2,36700;0,35826;0,41526;0;0
;2,36750;0,38517;0,40927;0;0
;2,36800;0,33071;0,40348;0;0
;2,36850;0,39350;0,39794;0;0
;2,36900;0,42618;0,39273;0;0
;2,36950;0,38197;0,38798;0;0
;2,37000;0,36723;0,38379;0;0
;2,37050;0,40439;0,38019;0;0
;2,37100;0,43643;0,37720;0;0
;2,37150;0,37492;0,37488;0;0
;2,37200;0,36659;0,37324;0;0
;2,37250;0,36531;0,37216;0;0
;2,37300;0,35634;0,37153;0;0
;2,37350;0,34929;0,37121;0;0
;2,37400;0,34289;0,37106;0;0
;2,37450;0,35122;0,37098;0;0
;2,37500;0,28843;0,37084;0;0
;2,37550;0,35186;0,37052;0;0
;2,37600;0,26152;0,36990;0;0
;2,37650;0,27177;0,36885;0;0
;2,37700;0,32238;0,36725;0;0
;2,37750;0,26793;0,36506;0;0
;2,37800;0,25255;0,36225;0;0
;2,37850;0,29483;0,35882;0;0
;2,37900;0,28587;0,35479;0;0
;2,37950;0,27049;0,35024;0;0
;2,38000;0,23077;0,34525;0;0
;2,38050;0,37236;0,33989;0;0
;2,38100;0,30124;0,33434;0;0
;2,38150;0,29483;0,32882;0;0
;2,38200;0,23653;0,32345;0;0
;2,38250;0,29740;0,31824;0;0
;2,38300;0,28843;0,31321;0;0
;2,38350;0,26344;0,30842;0;0
