University of Stuttgart - IFT;time [s];force unfiltered [kN];force filtered [kN];drop no.;displacement [mm]
;2,62350;1,25024;1,19371;0,00000;0,00000
;2,62400;1,28804;1,19675;0,00000;0,00000
;2,62450;1,20090;1,19989;0,00000;0,00000
;2,62500;1,29701;1,20316;0,00000;0,00000
;2,62550;1,20539;1,20654;0,00000;0,00000
;2,62600;1,25344;1,20999;0,00000;0,00000
;2,62650;1,23358;1,21345;0,00000;0,00000
;2,62700;1,23550;1,21685;0,00000;0,00000
;2,62750;1,24447;1,22014;0,00000;0,00000
;2,62800;1,28612;1,22330;0,00000;0,00000
;2,62850;1,23935;1,22636;0,00000;0,00000
;2,62900;1,27971;1,22933;0,00000;0,00000
;2,62950;1,26113;1,23224;0,00000;0,00000
;2,63000;1,30982;1,23511;0,00000;0,00000
;2,63050;1,24255;1,23798;0,00000;0,00000
;2,63100;1,31559;1,24088;0,00000;0,00000
;2,63150;1,28612;1,24382;0,00000;0,00000
;2,63200;1,33865;1,24685;0,00000;0,00000
;2,63250;1,28868;1,25003;0,00000;0,00000
;2,63300;1,32584;1,25341;0,00000;0,00000
;2,63350;1,24511;1,25695;0,00000;0,00000
;2,63400;1,30213;1,26057;0,00000;0,00000
;2,63450;1,24191;1,26416;0,00000;0,00000
;2,63500;1,29060;1,26760;0,00000;0,00000
;2,63550;1,27074;1,27080;0,00000;0,00000
;2,63600;1,26497;1,27370;0,00000;0,00000
;2,63650;1,21500;1,27625;0,00000;0,00000
;2,63700;1,29060;1,27834;0,00000;0,00000
;2,63750;1,21692;1,27991;0,00000;0,00000
;2,63800;1,30149;1,28096;0,00000;0,00000
;2,63850;1,25408;1,28153;0,00000;0,00000
;2,63900;1,32904;1,28171;0,00000;0,00000
;2,63950;1,24832;1,28160;0,00000;0,00000
;2,64000;1,29893;1,28132;0,00000;0,00000
;2,64050;1,24511;1,28089;0,00000;0,00000
;2,64100;1,31239;1,28036;0,00000;0,00000
;2,64150;1,28868;1,27979;0,00000;0,00000
;2,64200;1,30854;1,27925;0,00000;0,00000
;2,64250;1,25408;1,27881;0,00000;0,00000
;2,64300;1,30790;1,27848;0,00000;0,00000
;2,64350;1,27074;1,27827;0,00000;0,00000
;2,64400;1,27843;1,27817;0,00000;0,00000
;2,64450;1,24960;1,27814;0,00000;0,00000
;2,64500;1,27651;1,27813;0,00000;0,00000
;2,64550;1,25729;1,27808;0,00000;0,00000
;2,64600;1,25793;1,27796;0,00000;0,00000
;2,64650;1,24447;1,27773;0,00000;0,00000
;2,64700;1,30406;1,27737;0,00000;0,00000
;2,64750;1,22910;1,27688;0,00000;0,00000
;2,64800;1,28740;1,27629;0,00000;0,00000
;2,64850;1,24639;1,27560;0,00000;0,00000
;2,64900;1,23550;1,27481;0,00000;0,00000
;2,64950;1,26049;1,27390;0,00000;0,00000
;2,65000;1,23038;1,27283;0,00000;0,00000
;2,65050;1,27907;1,27162;0,00000;0,00000
;2,65100;1,29445;1,27031;0,00000;0,00000
;2,65150;1,29188;1,26902;0,00000;0,00000
;2,65200;1,26626;1,26786;0,00000;0,00000
;2,65250;1,24639;1,26686;0,00000;0,00000
;2,65300;1,26754;1,26602;0,00000;0,00000
;2,65350;1,22845;1,26528;0,00000;0,00000
;2,65400;1,27843;1,26461;0,00000;0,00000
;2,65450;1,19962;1,26395;0,00000;0,00000
;2,65500;1,25665;1,26325;0,00000;0,00000
;2,65550;1,28740;1,26248;0,00000;0,00000
;2,65600;1,25665;1,26169;0,00000;0,00000
;2,65650;1,31815;1,26095;0,00000;0,00000
;2,65700;1,30149;1,26038;0,00000;0,00000
;2,65750;1,30790;1,26011;0,00000;0,00000
;2,65800;1,28291;1,26019;0,00000;0,00000
;2,65850;1,28932;1,26066;0,00000;0,00000
;2,65900;1,21372;1,26145;0,00000;0,00000
;2,65950;1,30726;1,26245;0,00000;0,00000
;2,66000;1,25729;1,26356;0,00000;0,00000
;2,66050;1,35852;1,26478;0,00000;0,00000
;2,66100;1,28996;1,26616;0,00000;0,00000
;2,66150;1,30982;1,26776;0,00000;0,00000
;2,66200;1,27330;1,26958;0,00000;0,00000
;2,66250;1,31303;1,27157;0,00000;0,00000
;2,66300;1,25408;1,27366;0,00000;0,00000
;2,66350;1,32200;1,27578;0,00000;0,00000
;2,66400;1,27202;1,27789;0,00000;0,00000
;2,66450;1,32648;1,27996;0,00000;0,00000
;2,66500;1,30470;1,28199;0,00000;0,00000
;2,66550;1,30598;1,28400;0,00000;0,00000
;2,66600;1,26241;1,28598;0,00000;0,00000
;2,66650;1,31943;1,28787;0,00000;0,00000
;2,66700;1,25024;1,28961;0,00000;0,00000
;2,66750;1,33225;1,29118;0,00000;0,00000
;2,66800;1,30598;1,29257;0,00000;0,00000
;2,66850;1,34634;1,29385;0,00000;0,00000
;2,66900;1,28099;1,29508;0,00000;0,00000
;2,66950;1,34314;1,29630;0,00000;0,00000
;2,67000;1,30854;1,29753;0,00000;0,00000
;2,67050;1,36877;1,29880;0,00000;0,00000
;2,67100;1,35467;1,30020;0,00000;0,00000
;2,67150;1,32200;1,30181;0,00000;0,00000
;2,67200;1,28996;1,30360;0,00000;0,00000
;2,67250;1,37838;1,30553;0,00000;0,00000
;2,67300;1,33032;1,30756;0,00000;0,00000
;2,67350;1,34826;1,30971;0,00000;0,00000
;2,67400;1,28163;1,31195;0,00000;0,00000
;2,67450;1,34891;1,31420;0,00000;0,00000
;2,67500;1,29829;1,31637;0,00000;0,00000
;2,67550;1,29701;1,31839;0,00000;0,00000
;2,67600;1,26754;1,32016;0,00000;0,00000
;2,67650;1,28355;1,32155;0,00000;0,00000
;2,67700;1,26754;1,32247;0,00000;0,00000
;2,67750;1,31559;1,32286;0,00000;0,00000
;2,67800;1,28548;1,32273;0,00000;0,00000
;2,67850;1,31046;1,32216;0,00000;0,00000
;2,67900;1,27587;1,32119;0,00000;0,00000
;2,67950;1,32648;1,31990;0,00000;0,00000
;2,68000;1,27010;1,31834;0,00000;0,00000
;2,68050;1,32392;1,31660;0,00000;0,00000
;2,68100;1,30406;1,31474;0,00000;0,00000
;2,68150;1,31943;1,31285;0,00000;0,00000
;2,68200;1,32392;1,31102;0,00000;0,00000
;2,68250;1,32840;1,30934;0,00000;0,00000
;2,68300;1,32071;1,30789;0,00000;0,00000
;2,68350;1,32776;1,30672;0,00000;0,00000
;2,68400;1,26561;1,30585;0,00000;0,00000
;2,68450;1,31495;1,30520;0,00000;0,00000
;2,68500;1,27843;1,30472;0,00000;0,00000
;2,68550;1,23999;1,30431;0,00000;0,00000
;2,68600;1,28676;1,30385;0,00000;0,00000
;2,68650;1,24063;1,30324;0,00000;0,00000
;2,68700;1,21756;1,30238;0,00000;0,00000
;2,68750;1,28996;1,30118;0,00000;0,00000
;2,68800;1,24063;1,29961;0,00000;0,00000
;2,68850;1,23614;1,29769;0,00000;0,00000
;2,68900;1,26946;1,29542;0,00000;0,00000
;2,68950;1,22333;1,29284;0,00000;0,00000
;2,69000;1,28484;1,28999;0,00000;0,00000
;2,69050;1,25921;1,28695;0,00000;0,00000
;2,69100;1,25472;1,28381;0,00000;0,00000
;2,69150;1,25793;1,28066;0,00000;0,00000
;2,69200;1,26882;1,27754;0,00000;0,00000
;2,69250;1,26369;1,27454;0,00000;0,00000
;2,69300;1,28804;1,27170;0,00000;0,00000
;2,69350;1,21948;1,26911;0,00000;0,00000
;2,69400;1,24255;1,26673;0,00000;0,00000
;2,69450;1,23550;1,26452;0,00000;0,00000
;2,69500;1,24575;1,26243;0,00000;0,00000
;2,69550;1,22717;1,26044;0,00000;0,00000
;2,69600;1,28676;1,25854;0,00000;0,00000
;2,69650;1,22653;1,25676;0,00000;0,00000
;2,69700;1,23871;1,25512;0,00000;0,00000
;2,69750;1,21820;1,25360;0,00000;0,00000
;2,69800;1,23486;1,25213;0,00000;0,00000
;2,69850;1,20026;1,25068;0,00000;0,00000
;2,69900;1,29573;1,24922;0,00000;0,00000
;2,69950;1,22525;1,24779;0,00000;0,00000
;2,70000;1,27074;1,24647;0,00000;0,00000
;2,70050;1,24319;1,24530;0,00000;0,00000
;2,70100;1,27523;1,24432;0,00000;0,00000
;2,70150;1,24896;1,24358;0,00000;0,00000
;2,70200;1,26497;1,24308;0,00000;0,00000
;2,70250;1,21948;1,24283;0,00000;0,00000
;2,70300;1,30662;1,24280;0,00000;0,00000
;2,70350;1,23038;1,24298;0,00000;0,00000
;2,70400;1,28163;1,24338;0,00000;0,00000
;2,70450;1,22397;1,24397;0,00000;0,00000
;2,70500;1,26946;1,24470;0,00000;0,00000
;2,70550;1,25793;1,24554;0,00000;0,00000
;2,70600;1,25536;1,24646;0,00000;0,00000
;2,70650;1,25216;1,24743;0,00000;0,00000
;2,70700;1,27074;1,24844;0,00000;0,00000
;2,70750;1,25921;1,24948;0,00000;0,00000
;2,70800;1,28227;1,25054;0,00000;0,00000
;2,70850;1,25280;1,25163;0,00000;0,00000
;2,70900;1,30213;1,25278;0,00000;0,00000
;2,70950;1,23742;1,25398;0,00000;0,00000
;2,71000;1,36620;1,25525;0,00000;0,00000
;2,71050;1,17912;1,25664;0,00000;0,00000
;2,71100;1,28227;1,25809;0,00000;0,00000
;2,71150;1,26690;1,25951;0,00000;0,00000
;2,71200;1,25729;1,26085;0,00000;0,00000
;2,71250;1,21244;1,26208;0,00000;0,00000
;2,71300;1,33609;1,26313;0,00000;0,00000
;2,71350;1,23358;1,26403;0,00000;0,00000
;2,71400;1,26369;1,26480;0,00000;0,00000
;2,71450;1,18681;1,26542;0,00000;0,00000
;2,71500;1,19834;1,26575;0,00000;0,00000
;2,71550;1,22653;1,26566;0,00000;0,00000
;2,71600;1,23871;1,26509;0,00000;0,00000
;2,71650;1,21884;1,26406;0,00000;0,00000
;2,71700;1,25857;1,26263;0,00000;0,00000
;2,71750;1,21116;1,26088;0,00000;0,00000
;2,71800;1,20859;1,25886;0,00000;0,00000
;2,71850;1,23871;1,25660;0,00000;0,00000
;2,71900;1,22013;1,25413;0,00000;0,00000
;2,71950;1,17207;1,25150;0,00000;0,00000
;2,72000;1,19322;1,24869;0,00000;0,00000
;2,72050;1,26305;1,24569;0,00000;0,00000
;2,72100;1,20475;1,24258;0,00000;0,00000
;2,72150;1,19642;1,23946;0,00000;0,00000
;2,72200;1,18873;1,23635;0,00000;0,00000
;2,72250;1,16631;1,23322;0,00000;0,00000
;2,72300;1,18617;1,23003;0,00000;0,00000
;2,72350;1,17976;1,22676;0,00000;0,00000
;2,72400;1,20603;1,22340;0,00000;0,00000
;2,72450;1,20090;1,22003;0,00000;0,00000
;2,72500;1,14645;1,21670;0,00000;0,00000
;2,72550;1,17784;1,21340;0,00000;0,00000
;2,72600;1,14516;1,21009;0,00000;0,00000
;2,72650;1,16951;1,20675;0,00000;0,00000
;2,72700;1,15670;1,20337;0,00000;0,00000
;2,72750;1,13684;1,19994;0,00000;0,00000
;2,72800;1,17400;1,19646;0,00000;0,00000
;2,72850;1,15221;1,19294;0,00000;0,00000
;2,72900;1,13940;1,18942;0,00000;0,00000
;2,72950;1,12594;1,18591;0,00000;0,00000
;2,73000;1,15285;1,18237;0,00000;0,00000
;2,73050;1,18425;1,17884;0,00000;0,00000
;2,73100;1,10864;1,17538;0,00000;0,00000
;2,73150;1,12274;1,17201;0,00000;0,00000
;2,73200;1,13171;1,16870;0,00000;0,00000
;2,73250;1,13619;1,16540;0,00000;0,00000
;2,73300;1,07853;1,16214;0,00000;0,00000
;2,73350;1,14132;1,15886;0,00000;0,00000
;2,73400;1,08494;1,15555;0,00000;0,00000
;2,73450;1,13876;1,15220;0,00000;0,00000
;2,73500;1,10929;1,14883;0,00000;0,00000
;2,73550;1,11697;1,14550;0,00000;0,00000
;2,73600;1,07341;1,14220;0,00000;0,00000
;2,73650;1,13107;1,13893;0,00000;0,00000
;2,73700;1,12082;1,13570;0,00000;0,00000
;2,73750;1,12530;1,13259;0,00000;0,00000
;2,73800;1,08109;1,12963;0,00000;0,00000
;2,73850;1,15670;1,12686;0,00000;0,00000
;2,73900;1,08109;1,12428;0,00000;0,00000
;2,73950;1,14580;1,12194;0,00000;0,00000
;2,74000;1,12338;1,11986;0,00000;0,00000
;2,74050;1,15221;1,11808;0,00000;0,00000
;2,74100;1,09071;1,11665;0,00000;0,00000
;2,74150;1,13171;1,11555;0,00000;0,00000
;2,74200;1,10993;1,11475;0,00000;0,00000
;2,74250;1,16567;1,11421;0,00000;0,00000
;2,74300;1,05931;1,11393;0,00000;0,00000
;2,74350;1,13812;1,11386;0,00000;0,00000
;2,74400;1,11313;1,11393;0,00000;0,00000
;2,74450;1,16503;1,11413;0,00000;0,00000
;2,74500;1,12210;1,11448;0,00000;0,00000
;2,74550;1,12018;1,11501;0,00000;0,00000
;2,74600;1,09135;1,11568;0,00000;0,00000
;2,74650;1,12594;1,11639;0,00000;0,00000
;2,74700;1,05290;1,11708;0,00000;0,00000
;2,74750;1,08558;1,11761;0,00000;0,00000
;2,74800;1,06251;1,11788;0,00000;0,00000
;2,74850;1,11954;1,11780;0,00000;0,00000
;2,74900;1,04265;1,11737;0,00000;0,00000
;2,74950;1,09199;1,11657;0,00000;0,00000
;2,75000;1,00870;1,11536;0,00000;0,00000
;2,75050;1,15798;1,11373;0,00000;0,00000
;2,75100;1,14901;1,11179;0,00000;0,00000
;2,75150;1,05675;1,10974;0,00000;0,00000
;2,75200;1,06380;1,10768;0,00000;0,00000
;2,75250;1,09519;1,10559;0,00000;0,00000
;2,75300;1,06508;1,10345;0,00000;0,00000
;2,75350;1,09135;1,10130;0,00000;0,00000
;2,75400;1,02792;1,09912;0,00000;0,00000
;2,75450;1,08238;1,09690;0,00000;0,00000
;2,75500;1,04009;1,09460;0,00000;0,00000
;2,75550;1,10544;1,09224;0,00000;0,00000
;2,75600;1,03881;1,08985;0,00000;0,00000
;2,75650;1,05419;1,08745;0,00000;0,00000
;2,75700;1,03496;1,08504;0,00000;0,00000
;2,75750;1,12466;1,08260;0,00000;0,00000
;2,75800;0,98883;1,08019;0,00000;0,00000
;2,75850;1,04009;1,07781;0,00000;0,00000
;2,75900;1,04714;1,07538;0,00000;0,00000
;2,75950;1,04714;1,07290;0,00000;0,00000
;2,76000;1,00806;1,07037;0,00000;0,00000
;2,76050;1,00037;1,06777;0,00000;0,00000
;2,76100;1,03112;1,06503;0,00000;0,00000
;2,76150;1,05290;1,06216;0,00000;0,00000
;2,76200;0,97282;1,05919;0,00000;0,00000
;2,76250;1,00998;1,05612;0,00000;0,00000
;2,76300;0,99909;1,05292;0,00000;0,00000
;2,76350;1,00357;1,04958;0,00000;0,00000
;2,76400;0,95039;1,04609;0,00000;0,00000
;2,76450;0,96513;1,04241;0,00000;0,00000
;2,76500;0,94078;1,03847;0,00000;0,00000
;2,76550;0,99012;1,03423;0,00000;0,00000
;2,76600;0,96064;1,02971;0,00000;0,00000
;2,76650;0,96128;1,02498;0,00000;0,00000
;2,76700;0,95167;1,02006;0,00000;0,00000
;2,76750;0,97602;1,01502;0,00000;0,00000
;2,76800;0,90683;1,00990;0,00000;0,00000
;2,76850;0,95552;1,00470;0,00000;0,00000
;2,76900;0,96449;0,99945;0,00000;0,00000
;2,76950;0,92541;0,99421;0,00000;0,00000
;2,77000;1,00421;0,98905;0,00000;0,00000
;2,77050;0,91323;0,98406;0,00000;0,00000
;2,77100;0,98499;0,97931;0,00000;0,00000
;2,77150;0,96128;0,97485;0,00000;0,00000
;2,77200;0,90426;0,97073;0,00000;0,00000
;2,77250;0,88248;0,96690;0,00000;0,00000
;2,77300;0,95872;0,96324;0,00000;0,00000
;2,77350;0,92797;0,95972;0,00000;0,00000
;2,77400;0,93245;0,95635;0,00000;0,00000
;2,77450;0,89657;0,95314;0,00000;0,00000
;2,77500;0,91516;0,95006;0,00000;0,00000
;2,77550;0,89850;0,94705;0,00000;0,00000
;2,77600;0,92989;0,94410;0,00000;0,00000
;2,77650;0,91259;0,94120;0,00000;0,00000
;2,77700;0,95616;0,93840;0,00000;0,00000
;2,77750;0,94335;0,93578;0,00000;0,00000
;2,77800;0,94783;0,93341;0,00000;0,00000
;2,77850;0,92092;0,93138;0,00000;0,00000
;2,77900;0,94655;0,92968;0,00000;0,00000
;2,77950;0,93245;0,92831;0,00000;0,00000
;2,78000;0,95039;0,92728;0,00000;0,00000
;2,78050;0,89465;0,92656;0,00000;0,00000
;2,78100;0,90939;0,92609;0,00000;0,00000
;2,78150;0,95424;0,92578;0,00000;0,00000
;2,78200;0,95680;0,92561;0,00000;0,00000
;2,78250;0,87735;0,92561;0,00000;0,00000
;2,78300;0,95744;0,92572;0,00000;0,00000
;2,78350;0,90362;0,92590;0,00000;0,00000
;2,78400;0,97410;0,92613;0,00000;0,00000
;2,78450;0,87928;0,92642;0,00000;0,00000
;2,78500;0,94335;0,92674;0,00000;0,00000
;2,78550;0,87287;0,92701;0,00000;0,00000
;2,78600;0,90875;0,92718;0,00000;0,00000
;2,78650;0,90234;0,92717;0,00000;0,00000
;2,78700;0,91580;0,92694;0,00000;0,00000
;2,78750;0,86454;0,92648;0,00000;0,00000
;2,78800;0,94014;0,92579;0,00000;0,00000
;2,78850;0,90683;0,92487;0,00000;0,00000
;2,78900;0,94078;0,92381;0,00000;0,00000
;2,78950;0,89593;0,92269;0,00000;0,00000
;2,79000;0,94527;0,92155;0,00000;0,00000
;2,79050;0,91836;0,92045;0,00000;0,00000
;2,79100;0,89529;0,91944;0,00000;0,00000
;2,79150;0,86582;0,91849;0,00000;0,00000
;2,79200;0,95936;0,91754;0,00000;0,00000
;2,79250;0,91131;0,91661;0,00000;0,00000
;2,79300;0,90106;0,91575;0,00000;0,00000
;2,79350;0,85685;0,91494;0,00000;0,00000
;2,79400;0,91131;0,91411;0,00000;0,00000
;2,79450;0,86967;0,91321;0,00000;0,00000
;2,79500;0,92348;0,91221;0,00000;0,00000
;2,79550;0,84788;0,91111;0,00000;0,00000
;2,79600;0,89145;0,90989;0,00000;0,00000
;2,79650;0,83571;0,90852;0,00000;0,00000
;2,79700;0,86838;0,90693;0,00000;0,00000
;2,79750;0,82354;0,90507;0,00000;0,00000
;2,79800;0,87607;0,90290;0,00000;0,00000
;2,79850;0,84276;0,90041;0,00000;0,00000
;2,79900;0,87159;0,89766;0,00000;0,00000
;2,79950;0,87607;0,89470;0,00000;0,00000
;2,80000;0,86390;0,89162;0,00000;0,00000
;2,80050;0,85557;0,88851;0,00000;0,00000
;2,80100;0,89850;0,88542;0,00000;0,00000
;2,80150;0,81649;0,88242;0,00000;0,00000
;2,80200;0,81008;0,87950;0,00000;0,00000
;2,80250;0,85621;0,87659;0,00000;0,00000
;2,80300;0,84468;0,87366;0,00000;0,00000
;2,80350;0,80944;0,87072;0,00000;0,00000
;2,80400;0,80239;0,86775;0,00000;0,00000
;2,80450;0,82482;0,86470;0,00000;0,00000
;2,80500;0,82610;0,86155;0,00000;0,00000
;2,80550;0,80880;0,85832;0,00000;0,00000
;2,80600;0,78958;0,85500;0,00000;0,00000
;2,80650;0,75626;0,85158;0,00000;0,00000
;2,80700;0,77933;0,84797;0,00000;0,00000
;2,80750;0,74473;0,84410;0,00000;0,00000
;2,80800;0,78381;0,83994;0,00000;0,00000
;2,80850;0,79342;0,83549;0,00000;0,00000
;2,80900;0,76651;0,83084;0,00000;0,00000
;2,80950;0,77420;0,82605;0,00000;0,00000
;2,81000;0,74153;0,82117;0,00000;0,00000
;2,81050;0,82097;0,81624;0,00000;0,00000
;2,81100;0,80624;0,81137;0,00000;0,00000
;2,81150;0,81841;0,80671;0,00000;0,00000
;2,81200;0,74025;0,80240;0,00000;0,00000
;2,81250;0,80111;0,79846;0,00000;0,00000
;2,81300;0,76587;0,79487;0,00000;0,00000
;2,81350;0,75754;0,79161;0,00000;0,00000
;2,81400;0,73832;0,78865;0,00000;0,00000
;2,81450;0,81072;0,78591;0,00000;0,00000
;2,81500;0,72295;0,78338;0,00000;0,00000
;2,81550;0,77997;0,78105;0,00000;0,00000
;2,81600;0,76587;0,77889;0,00000;0,00000
;2,81650;0,76780;0,77689;0,00000;0,00000
;2,81700;0,74922;0,77507;0,00000;0,00000
;2,81750;0,76459;0,77339;0,00000;0,00000
;2,81800;0,70116;0,77182;0,00000;0,00000
;2,81850;0,73192;0,77026;0,00000;0,00000
;2,81900;0,73640;0,76863;0,00000;0,00000
;2,81950;0,75498;0,76688;0,00000;0,00000
;2,82000;0,71782;0,76504;0,00000;0,00000
;2,82050;0,75883;0,76312;0,00000;0,00000
;2,82100;0,76139;0,76115;0,00000;0,00000
;2,82150;0,78830;0,75922;0,00000;0,00000
;2,82200;0,71782;0,75741;0,00000;0,00000
;2,82250;0,74409;0,75576;0,00000;0,00000
;2,82300;0,72102;0,75422;0,00000;0,00000
;2,82350;0,79919;0,75277;0,00000;0,00000
;2,82400;0,68899;0,75144;0,00000;0,00000
;2,82450;0,74793;0,75022;0,00000;0,00000
;2,82500;0,70373;0,74905;0,00000;0,00000
;2,82550;0,77741;0,74789;0,00000;0,00000
;2,82600;0,70052;0,74675;0,00000;0,00000
;2,82650;0,77933;0,74565;0,00000;0,00000
;2,82700;0,72487;0,74460;0,00000;0,00000
;2,82750;0,79983;0,74367;0,00000;0,00000
;2,82800;0,73320;0,74291;0,00000;0,00000
;2,82850;0,73128;0,74236;0,00000;0,00000
;2,82900;0,67233;0,74195;0,00000;0,00000
;2,82950;0,81136;0,74159;0,00000;0,00000
;2,83000;0,75562;0,74128;0,00000;0,00000
;2,83050;0,71846;0,74108;0,00000;0,00000
;2,83100;0,69988;0,74098;0,00000;0,00000
;2,83150;0,77164;0,74089;0,00000;0,00000
;2,83200;0,73192;0,74079;0,00000;0,00000
;2,83250;0,73064;0,74069;0,00000;0,00000
;2,83300;0,72551;0,74057;0,00000;0,00000
;2,83350;0,77548;0,74044;0,00000;0,00000
;2,83400;0,74281;0,74031;0,00000;0,00000
;2,83450;0,72359;0,74023;0,00000;0,00000
;2,83500;0,71654;0,74017;0,00000;0,00000
;2,83550;0,69604;0,74007;0,00000;0,00000
;2,83600;0,69604;0,73982;0,00000;0,00000
;2,83650;0,75690;0,73937;0,00000;0,00000
;2,83700;0,70052;0,73873;0,00000;0,00000
;2,83750;0,73832;0,73792;0,00000;0,00000
;2,83800;0,71398;0,73698;0,00000;0,00000
;2,83850;0,72871;0,73594;0,00000;0,00000
;2,83900;0,67810;0,73480;0,00000;0,00000
;2,83950;0,76395;0,73356;0,00000;0,00000
;2,84000;0,67169;0,73225;0,00000;0,00000
;2,84050;0,74986;0,73088;0,00000;0,00000
;2,84100;0,69091;0,72947;0,00000;0,00000
;2,84150;0,68707;0,72803;0,00000;0,00000
;2,84200;0,69476;0,72651;0,00000;0,00000
;2,84250;0,67682;0,72489;0,00000;0,00000
;2,84300;0,67682;0,72311;0,00000;0,00000
;2,84350;0,72295;0,72117;0,00000;0,00000
;2,84400;0,69476;0,71910;0,00000;0,00000
;2,84450;0,63517;0,71695;0,00000;0,00000
;2,84500;0,67554;0,71468;0,00000;0,00000
;2,84550;0,64286;0,71223;0,00000;0,00000
;2,84600;0,61147;0,70954;0,00000;0,00000
;2,84650;0,64350;0,70654;0,00000;0,00000
;2,84700;0,61659;0,70317;0,00000;0,00000
;2,84750;0,63709;0,69942;0,00000;0,00000
;2,84800;0,67233;0,69532;0,00000;0,00000
;2,84850;0,64350;0,69099;0,00000;0,00000
;2,84900;0,65696;0,68655;0,00000;0,00000
;2,84950;0,61979;0,68207;0,00000;0,00000
;2,85000;0,61083;0,67760;0,00000;0,00000
;2,85050;0,63517;0,67314;0,00000;0,00000
;2,85100;0,63325;0,66869;0,00000;0,00000
;2,85150;0,62941;0,66431;0,00000;0,00000
;2,85200;0,64094;0,66006;0,00000;0,00000
;2,85250;0,62108;0,65598;0,00000;0,00000
;2,85300;0,66849;0,65213;0,00000;0,00000
;2,85350;0,62556;0,64856;0,00000;0,00000
;2,85400;0,66528;0,64534;0,00000;0,00000
;2,85450;0,61979;0,64250;0,00000;0,00000
;2,85500;0,69027;0,64007;0,00000;0,00000
;2,85550;0,65055;0,63809;0,00000;0,00000
;2,85600;0,63709;0,63659;0,00000;0,00000
;2,85650;0,58776;0,63553;0,00000;0,00000
;2,85700;0,64222;0,63477;0,00000;0,00000
;2,85750;0,64286;0,63422;0,00000;0,00000
;2,85800;0,68835;0,63388;0,00000;0,00000
;2,85850;0,62812;0,63378;0,00000;0,00000
;2,85900;0,68707;0,63394;0,00000;0,00000
;2,85950;0,61339;0,63437;0,00000;0,00000
;2,86000;0,69091;0,63503;0,00000;0,00000
;2,86050;0,63838;0,63590;0,00000;0,00000
;2,86100;0,67233;0,63697;0,00000;0,00000
;2,86150;0,61979;0,63820;0,00000;0,00000
;2,86200;0,64606;0,63952;0,00000;0,00000
;2,86250;0,66208;0,64085;0,00000;0,00000
;2,86300;0,66272;0,64218;0,00000;0,00000
;2,86350;0,61339;0,64349;0,00000;0,00000
;2,86400;0,68963;0,64475;0,00000;0,00000
;2,86450;0,64222;0,64594;0,00000;0,00000
;2,86500;0,62300;0,64706;0,00000;0,00000
;2,86550;0,62684;0,64805;0,00000;0,00000
;2,86600;0,64350;0,64886;0,00000;0,00000
;2,86650;0,59673;0,64942;0,00000;0,00000
;2,86700;0,61403;0,64968;0,00000;0,00000
;2,86750;0,58712;0,64958;0,00000;0,00000
;2,86800;0,67810;0,64909;0,00000;0,00000
;2,86850;0,62236;0,64826;0,00000;0,00000
;2,86900;0,67297;0,64720;0,00000;0,00000
;2,86950;0,55637;0,64601;0,00000;0,00000
;2,87000;0,64734;0,64467;0,00000;0,00000
;2,87050;0,58648;0,64316;0,00000;0,00000
;2,87100;0,69412;0,64151;0,00000;0,00000
;2,87150;0,64478;0,63982;0,00000;0,00000
;2,87200;0,62044;0,63822;0,00000;0,00000
;2,87250;0,61467;0,63674;0,00000;0,00000
;2,87300;0,66592;0,63539;0,00000;0,00000
;2,87350;0,54163;0,63414;0,00000;0,00000
;2,87400;0,65311;0,63295;0,00000;0,00000
;2,87450;0,60570;0,63177;0,00000;0,00000
;2,87500;0,63005;0,63058;0,00000;0,00000
;2,87550;0,61211;0,62942;0,00000;0,00000
;2,87600;0,64927;0,62830;0,00000;0,00000
;2,87650;0,59801;0,62725;0,00000;0,00000
;2,87700;0,70180;0,62631;0,00000;0,00000
;2,87750;0,58648;0,62554;0,00000;0,00000
;2,87800;0,60121;0,62495;0,00000;0,00000
;2,87850;0,62684;0,62447;0,00000;0,00000
;2,87900;0,62236;0,62405;0,00000;0,00000
;2,87950;0,57302;0,62366;0,00000;0,00000
;2,88000;0,61467;0,62323;0,00000;0,00000
;2,88050;0,59929;0,62272;0,00000;0,00000
;2,88100;0,61915;0,62211;0,00000;0,00000
;2,88150;0,58968;0,62139;0,00000;0,00000
;2,88200;0,58648;0,62057;0,00000;0,00000
;2,88250;0,57046;0,61959;0,00000;0,00000
;2,88300;0,58007;0,61841;0,00000;0,00000
;2,88350;0,56598;0,61699;0,00000;0,00000
;2,88400;0,55188;0,61530;0,00000;0,00000
;2,88450;0,56405;0,61329;0,00000;0,00000
;2,88500;0,57751;0,61097;0,00000;0,00000
;2,88550;0,51664;0,60835;0,00000;0,00000
;2,88600;0,57238;0,60543;0,00000;0,00000
;2,88650;0,54163;0,60221;0,00000;0,00000
;2,88700;0,58520;0,59876;0,00000;0,00000
;2,88750;0,57046;0,59517;0,00000;0,00000
;2,88800;0,51600;0,59152;0,00000;0,00000
;2,88850;0,54932;0,58783;0,00000;0,00000
;2,88900;0,51344;0,58409;0,00000;0,00000
;2,88950;0,57110;0,58031;0,00000;0,00000
;2,89000;0,56918;0,57652;0,00000;0,00000
;2,89050;0,53202;0,57283;0,00000;0,00000
;2,89100;0,50511;0,56928;0,00000;0,00000
